est_method,nodes,tag,x,y,x_est,y_est,cp,error,node_count
ml,even,34075261,186168.5674213994,448021.0452762571,186261.83192204585,447946.46586506814,K_17,119.41673104771347,1
ml,even,552A2D4B,186169.38827873385,448046.02807995654,186261.83192204585,447946.46586506814,K_16,135.8619218996991,1
ml,even,34075261,186169.38827873385,448046.02807995654,186261.83192204585,447946.46586506814,K_16,135.8619218996991,1
ml,even,521E1933,186169.38827873385,448046.02807995654,186261.83192204585,447946.46586506814,K_16,135.8619218996991,1
ml,even,521E1933,186170.20913881258,448071.01088346925,186261.83192204585,447946.46586506814,K_15,154.61628638647264,1
ml,even,552A2D4B,186170.20913881258,448071.01088346925,186261.83192204585,447946.46586506814,K_15,154.61628638647264,1
ml,even,34075261,186170.20913881258,448071.01088346925,186261.83192204585,447946.46586506814,K_15,154.61628638647264,1
ml,even,521E1933,186176.31285732976,447495.585554187,186194.53938114332,447579.2151196654,K_14,85.59270057911277,1
ml,even,552A2D4B,186176.31285732976,447495.585554187,186194.53938114332,447579.2151196654,K_14,85.59270057911277,1
ml,even,34075261,186176.31285732976,447495.585554187,186194.53938114332,447579.2151196654,K_14,85.59270057911277,1
ml,even,552A2D4B,186177.13365684781,447520.568359353,186159.39658445874,447575.32626802265,K_13,57.55894629689711,2
ml,even,34075261,186177.13365684781,447520.568359353,186068.55975503862,447565.2743860269,K_13,117.41772002147275,2
ml,even,521E1933,186177.13365684781,447520.568359353,186167.6777734206,447576.2426527218,K_13,56.47159173873625,2
ml,even,34075261,186177.95445911042,447545.5511643027,186194.53938114332,447579.2151196654,K_12,37.52761022898105,1
ml,even,552A2D4B,186177.95445911042,447545.5511643027,186194.53938114332,447579.2151196654,K_12,37.52761022898105,1
ml,even,521E1933,186177.95445911042,447545.5511643027,186194.53938114332,447579.2151196654,K_12,37.52761022898105,1
ml,even,34075261,186178.7752641159,447570.5339690658,186194.53938114332,447579.2151196654,K_11,17.99638189711139,1
ml,even,521E1933,186178.7752641159,447570.5339690658,186194.53938114332,447579.2151196654,K_11,17.99638189711139,1
ml,even,552A2D4B,186178.7752641159,447570.5339690658,186194.53938114332,447579.2151196654,K_11,17.99638189711139,1
ml,even,552A2D4B,186179.59607186558,447595.5167736124,186194.53938114332,447579.2151196654,K_10,22.114393809893233,1
ml,even,34075261,186179.59607186558,447595.5167736124,186194.53938114332,447579.2151196654,K_10,22.114393809893233,1
ml,even,521E1933,186179.59607186558,447595.5167736124,186194.53938114332,447579.2151196654,K_10,22.114393809893233,1
ml,even,552A2D4B,186180.4168823583,447620.49957796466,186194.53938114332,447579.2151196654,K_9,43.63314644852534,1
ml,even,34075261,186180.4168823583,447620.49957796466,186194.53938114332,447579.2151196654,K_9,43.63314644852534,1
ml,even,521E1933,186180.4168823583,447620.49957796466,186194.53938114332,447579.2151196654,K_9,43.63314644852534,1
ml,even,552A2D4B,186181.23769559534,447645.4823821207,186194.53938114332,447579.2151196654,K_8,67.5890887032672,1
ml,even,34075261,186181.23769559534,447645.4823821207,186194.53938114332,447579.2151196654,K_8,67.5890887032672,1
ml,even,521E1933,186181.23769559534,447645.4823821207,186194.53938114332,447579.2151196654,K_8,67.5890887032672,1
ml,even,552A2D4B,186182.0585115761,447670.46518606227,186048.7568062528,447737.62823745963,K_7,149.26560258514485,3
ml,even,34075261,186182.0585115761,447670.46518606227,186072.51334863144,447753.4814877807,K_7,137.44762302627748,3
ml,even,521E1933,186182.0585115761,447670.46518606227,186045.7922147785,447745.850823845,K_7,155.72892482399348,3
ml,even,34075261,186182.87933030058,447695.4479898151,185996.08023260123,447606.627652164,K_6,206.84041017591062,2
ml,even,521E1933,186182.87933030058,447695.4479898151,185999.6606342823,447595.22225956223,K_6,208.84033991390524,2
ml,even,552A2D4B,186182.87933030058,447695.4479898151,186008.06545179884,447576.3156317755,K_6,211.5476562122548,2
ml,even,552A2D4B,186183.70015176877,447720.4307933671,186073.2783486354,447705.14484473696,K_5,111.47481703394546,2
ml,even,521E1933,186183.70015176877,447720.4307933671,186080.308956874,447685.5788901464,K_5,109.10726071106342,2
ml,even,34075261,186183.70015176877,447720.4307933671,186053.79804537861,447759.34676439676,K_5,135.60608410311937,2
ml,even,521E1933,186184.52097598044,447745.4135967106,186080.76240118037,447684.2904316198,K_4,120.42376491066571,2
ml,even,34075261,186184.52097598044,447745.4135967106,186079.72454374548,447687.1796321156,K_4,119.88947761012768,2
ml,even,552A2D4B,186184.52097598044,447745.4135967106,186045.24272309546,447783.15031969774,K_4,144.3000068901611,2
ml,even,34075261,186185.34180293622,447770.39639986254,186052.73720663064,447762.2982594802,K_3,132.85164221422994,2
ml,even,552A2D4B,186185.34180293622,447770.39639986254,186053.7329820743,447759.52761179727,K_3,132.0568524639149,2
ml,even,521E1933,186185.34180293622,447770.39639986254,186050.38803724165,447768.8343690083,K_3,134.96280530403936,2
ml,even,521E1933,186186.16263263486,447795.37920280965,186049.65306532325,447770.814198401,K_2,138.70220405314961,2
ml,even,34075261,186186.16263263486,447795.37920280965,186014.30611090566,447869.22929458204,K_2,187.0521320799385,2
ml,even,552A2D4B,186186.16263263486,447795.37920280965,186045.61991485572,447782.10085209936,K_2,141.16858757646153,2
ml,even,34075261,186186.98346507843,447820.3620055649,186020.7894299975,447851.1890971425,K_1,169.0288935999232,2
ml,even,552A2D4B,186186.98346507843,447820.3620055649,186048.9936365723,447772.71403858165,K_1,145.98466196416226,2
ml,even,521E1933,186186.98346507843,447820.3620055649,186023.23498343932,447844.38400495064,K_1,165.5011229375842,2
ml,even,07614B78,186187.8043002648,447845.3448081044,186053.51624470623,447760.13065054436,J_24,159.04318443230156,2
ml,even,66782A34,186187.8043002648,447845.3448081044,186051.28062849515,447766.35087336827,J_24,157.73000563799738,2
ml,even,072A5219,186187.8043002648,447845.3448081044,186040.11285489684,447797.42300059827,J_24,155.271577146405,2
ml,even,66782A34,186188.62513819552,447870.32761045394,186048.62113707542,447773.75042655267,J_23,170.08313490742987,2
ml,even,07614B78,186188.62513819552,447870.32761045394,186083.8207844586,447675.8072089722,J_23,220.95732428417296,2
ml,even,072A5219,186188.62513819552,447870.32761045394,186049.77558269387,447770.5384077401,J_23,170.9885494448864,2
ml,even,07614B78,186189.44597886974,447895.3104126144,185980.15454086204,447880.71807575214,J_22,209.79952888038383,4
ml,even,072A5219,186189.44597886974,447895.3104126144,185990.67316603233,447845.67391490523,J_22,204.87657998933818,4
ml,even,66782A34,186189.44597886974,447895.3104126144,185989.19878168343,447962.91980500676,J_22,211.35271448609825,4
ml,even,66782A34,186190.26682228813,447920.2932145573,186265.0847188033,447936.52006579767,J_21,76.55735327276348,2
ml,even,07614B78,186190.26682228813,447920.2932145573,186275.0675153234,447905.996521704,J_21,85.99740092469675,2
ml,even,072A5219,186190.26682228813,447920.2932145573,186266.5035168285,447932.1817531885,J_21,77.15809060122076,2
ml,even,07614B78,186191.08766845014,447945.27601631015,186265.2871795198,447935.9010036319,J_20,74.78942642977105,2
ml,even,66782A34,186191.08766845014,447945.27601631015,186264.0302851624,447939.74411229073,J_20,73.15208332583104,2
ml,even,072A5219,186191.08766845014,447945.27601631015,186267.88416246523,447927.960439945,J_20,78.72439696731033,2
ml,even,66782A34,186191.90851735603,447970.25881786074,186261.83192204585,447946.46586506814,J_19,73.86059251053541,1
ml,even,072A5219,186191.90851735603,447970.25881786074,186261.83192204585,447946.46586506814,J_19,73.86059251053541,1
ml,even,07614B78,186191.90851735603,447970.25881786074,186261.83192204585,447946.46586506814,J_19,73.86059251053541,1
ml,even,07614B78,186192.72936900513,447995.24161922286,186265.66761521445,447934.7377908672,J_18,94.76656058852996,2
ml,even,072A5219,186192.72936900513,447995.24161922286,186268.51186426394,447926.0409438021,J_18,102.62416901656506,2
ml,even,66782A34,186192.72936900513,447995.24161922286,186267.31422486264,447929.7025878965,J_18,99.28879770892296,2
ml,even,072A5219,186193.55022339895,448020.22442037857,186261.83192204585,447946.46586506814,J_17,100.51226219515348,1
ml,even,66782A34,186193.55022339895,448020.22442037857,186261.83192204585,447946.46586506814,J_17,100.51226219515348,1
ml,even,07614B78,186193.55022339895,448020.22442037857,186261.83192204585,447946.46586506814,J_17,100.51226219515348,1
ml,even,66782A34,186194.37108053552,448045.20722133835,186261.83192204585,447946.46586506814,J_16,119.58603837974907,1
ml,even,072A5219,186194.37108053552,448045.20722133835,186261.83192204585,447946.46586506814,J_16,119.58603837974907,1
ml,even,07614B78,186194.37108053552,448045.20722133835,186261.83192204585,447946.46586506814,J_16,119.58603837974907,1
ml,even,07614B78,186200.47486421527,447469.78195350274,186129.54442706952,447572.02287099825,J_15,124.43605636635851,2
ml,even,072A5219,186200.47486421527,447469.78195350274,186104.73576558282,447569.27757993236,J_15,138.07735037136146,2
ml,even,66782A34,186200.47486421527,447469.78195350274,186156.56111871777,447575.01249945903,J_15,114.02580780629631,2
ml,even,072A5219,186201.29566078735,447494.76475612243,186124.85752077895,447571.5042246131,J_14,108.31313527070449,2
ml,even,07614B78,186201.29566078735,447494.76475612243,186118.59524697906,447570.8112503419,J_14,112.34957822408909,2
ml,even,66782A34,186201.29566078735,447494.76475612243,186168.47081113458,447576.33040947,J_14,87.92284436223116,2
ml,even,072A5219,186202.11646010363,447519.7475585374,186179.56332834568,447577.5579232709,J_13,62.05386388221495,2
ml,even,07614B78,186202.11646010363,447519.7475585374,186173.85830816126,447576.926581772,J_13,63.780591477806134,2
ml,even,66782A34,186202.11646010363,447519.7475585374,186159.9791586083,447575.3907348799,J_13,69.79767367748127,2
ml,even,072A5219,186202.93726216423,447544.7303607509,186194.53938114332,447579.2151196654,J_12,35.49257673132445,1
ml,even,66782A34,186202.93726216423,447544.7303607509,186194.53938114332,447579.2151196654,J_12,35.49257673132445,1
ml,even,07614B78,186202.93726216423,447544.7303607509,186194.53938114332,447579.2151196654,J_12,35.49257673132445,1
ml,even,07614B78,186203.75806696847,447569.71316276654,186194.53938114332,447579.2151196654,J_11,13.239008771436733,1
ml,even,072A5219,186203.75806696847,447569.71316276654,186194.53938114332,447579.2151196654,J_11,13.239008771436733,1
ml,even,66782A34,186203.75806696847,447569.71316276654,186194.53938114332,447579.2151196654,J_11,13.239008771436733,1
ml,even,07614B78,186204.57887451604,447594.6959645776,186194.53938114332,447579.2151196654,J_10,18.451232651983496,1
ml,even,66782A34,186204.57887451604,447594.6959645776,186194.53938114332,447579.2151196654,J_10,18.451232651983496,1
ml,even,072A5219,186204.57887451604,447594.6959645776,186194.53938114332,447579.2151196654,J_10,18.451232651983496,1
ml,even,07614B78,186205.399684808,447619.67876618484,186194.53938114332,447579.2151196654,J_9,41.89573827182795,1
ml,even,072A5219,186205.399684808,447619.67876618484,186194.53938114332,447579.2151196654,J_9,41.89573827182795,1
ml,even,66782A34,186205.399684808,447619.67876618484,186194.53938114332,447579.2151196654,J_9,41.89573827182795,1
ml,even,072A5219,186206.22049784378,447644.6615675855,186152.1348472866,447574.52269490424,J_8,88.57041863506016,2
ml,even,66782A34,186206.22049784378,447644.6615675855,186179.50370418324,447577.5512953516,J_8,72.23278828072343,2
ml,even,07614B78,186206.22049784378,447644.6615675855,186155.02273395317,447574.8422640445,J_8,86.57913244163377,2
ml,even,66782A34,186207.04131362407,447669.64436879655,186130.04706931062,447572.0784926551,J_7,124.28682088074636,2
ml,even,07614B78,186207.04131362407,447669.64436879655,186139.58934592849,447573.1344274363,J_7,117.74521955208719,2
ml,even,072A5219,186207.04131362407,447669.64436879655,186086.95908619353,447567.31043788965,J_7,157.77190738384795,2
ml,even,66782A34,186207.86213214765,447694.6271698015,186071.70443307827,447709.5222901312,J_6,136.9700099492789,2
ml,even,07614B78,186207.86213214765,447694.6271698015,186052.29321938896,447763.53353741777,J_6,170.1463314767325,2
ml,even,072A5219,186207.86213214765,447694.6271698015,186050.16668055046,447769.45043590176,J_6,174.54620191900688,2
ml,even,07614B78,186208.68295341494,447719.6099706063,186053.93124984606,447758.97596335673,J_5,159.68021525129154,2
ml,even,66782A34,186208.68295341494,447719.6099706063,186050.44963343078,447768.66298075,J_5,165.6622508520704,2
ml,even,072A5219,186208.68295341494,447719.6099706063,186083.43073469328,447676.8966701306,J_5,132.33497017880714,2
ml,even,66782A34,186209.50377742632,447744.5927712143,186052.29321938896,447763.53353741777,J_4,158.34744135221186,2
ml,even,072A5219,186209.50377742632,447744.5927712143,186055.1890563243,447755.4764971265,J_4,154.6980563501795,2
ml,even,07614B78,186209.50377742632,447744.5927712143,186052.73720663064,447762.2982594802,J_4,157.7632467774729,2
ml,even,072A5219,186210.3246041822,447769.57557161903,186048.17299519246,447774.99733524653,J_3,162.24222575765165,2
ml,even,66782A34,186210.3246041822,447769.57557161903,186052.96075487143,447761.6788856923,J_3,157.56185680085454,2
ml,even,07614B78,186210.3246041822,447769.57557161903,186054.49932813912,447757.3954093159,J_3,156.3005854360012,2
ml,even,07614B78,186211.14543368117,447794.55837182136,186051.78200772597,447764.956061785,J_2,162.0894761903729,2
ml,even,072A5219,186211.14543368117,447794.55837182136,186048.9126408793,447772.93920172576,J_2,163.66694099883117,2
ml,even,66782A34,186211.14543368117,447794.55837182136,186050.50598150305,447768.50619834807,J_2,162.738284797304,2
ml,even,072A5219,186211.9662659249,447819.54117182194,186293.8369639712,447848.60678367346,J_1,86.87704524725972,2
ml,even,66782A34,186211.9662659249,447819.54117182194,186299.92846402514,447829.98132252856,J_1,88.57959720728998,2
ml,even,07614B78,186211.9662659249,447819.54117182194,186286.2651073368,447871.759010888,J_1,90.81310781975095,2
ml,even,554B554C,186212.78710091207,447844.52397162875,186049.89809937854,447770.2626170551,I_24,179.01836666584148,2
ml,even,071E2A4C,186212.78710091207,447844.52397162875,186008.11773984454,447886.4459333369,I_24,208.91864022449383,2
ml,even,19614B34,186212.78710091207,447844.52397162875,186097.26064262507,447638.4175930369,I_24,236.27569037162073,2
ml,even,554B554C,186213.6079386433,447869.5067712335,186290.46860092512,447858.9069217799,I_23,77.58813192000838,2
ml,even,19614B34,186213.6079386433,447869.5067712335,186273.93482551895,447909.4598341477,I_23,72.35731142277328,2
ml,even,071E2A4C,186213.6079386433,447869.5067712335,186284.79572542946,447876.25140697666,I_23,71.50658080776729,2
ml,even,19614B34,186214.42877911843,447894.48957063607,186282.42300439294,447883.5062695403,I_22,68.87559490589777,2
ml,even,554B554C,186214.42877911843,447894.48957063607,186250.37210322448,447981.50786399056,I_22,94.14938091203604,2
ml,even,071E2A4C,186214.42877911843,447894.48957063607,186281.2581024107,447887.06808970805,I_22,67.24014300154491,2
ml,even,19614B34,186215.24962233807,447919.47236984945,186267.31294552624,447929.7070015256,I_21,53.05975223219784,2
ml,even,554B554C,186215.24962233807,447919.47236984945,186274.63820303924,447907.30918456824,I_21,60.62133777709229,2
ml,even,071E2A4C,186215.24962233807,447919.47236984945,186266.60506529568,447931.8713523615,I_21,52.83101635125124,2
ml,even,554B554C,186216.07046830072,447944.45516886073,186265.30242615947,447935.8533152435,I_20,49.97777066114407,2
ml,even,19614B34,186216.07046830072,447944.45516886073,186267.20953006338,447930.02316992515,I_20,53.136486816893964,2
ml,even,071E2A4C,186216.07046830072,447944.45516886073,186264.63019543668,447937.9097978112,I_20,48.99886714705772,2
ml,even,071E2A4C,186216.89131700835,447969.43796766904,186261.83192204585,447946.46586506814,I_19,50.471531372079696,1
ml,even,554B554C,186216.89131700835,447969.43796766904,186261.83192204585,447946.46586506814,I_19,50.471531372079696,1
ml,even,19614B34,186216.89131700835,447969.43796766904,186261.83192204585,447946.46586506814,I_19,50.471531372079696,1
