tag,cp,error,x_cal,y_cal,x_est,y_est,node_count,round,dets,habitat
344C4B4B,N_22,26.49875373066608,186088.6939089693,447873.6109693458,186079.08183842612,447848.9170014761,28,one,NA,5
52344B66,N_22,21.383316314510708,186088.6939089693,447873.6109693458,186103.4934433506,447889.0453465183,28,one,NA,5
6634661E,N_22,29.806485179702648,186088.6939089693,447873.6109693458,186104.10044217148,447848.09498820733,28,one,NA,5
34075261,N_22,60.462525558593384,186088.6939089693,447873.6109693458,186042.03579642295,447835.15661288856,39,two,805,5
524B0778,N_22,74.013893221764,186088.6939089693,447873.6109693458,186038.67023652716,447819.0610968872,43,two,781,5
664B1E61,N_22,60.24701987566339,186088.6939089693,447873.6109693458,186043.0835656583,447834.24855088664,39,two,641,5
344C4B4B,N_23,12.300979246416423,186087.87307024145,447848.6281560135,186097.52714140475,447856.2513443488,28,one,NA,3
52344B66,N_23,24.99713761019921,186087.87307024145,447848.6281560135,186062.8835151859,447849.2438075635,27,one,NA,3
6634661E,N_23,16.260067924878225,186087.87307024145,447848.6281560135,186071.6501782804,447849.72705789394,28,one,NA,3
34075261,N_23,51.86406288428935,186087.87307024145,447848.6281560135,186041.7130645826,447824.9821225947,41,two,761,3
524B0778,N_23,57.16789593474709,186087.87307024145,447848.6281560135,186039.4642353542,447818.2184037872,43,two,928,3
664B1E61,N_23,27.41826678454786,186087.87307024145,447848.6281560135,186062.27595958227,447838.8022067275,40,two,731,3
344C4B4B,N_24,15.8577127489286,186087.0522342561,447823.6453425012,186084.6369715798,447807.9726413993,27,one,NA,3
52344B66,N_24,25.068472697531128,186087.0522342561,447823.6453425012,186077.24299895408,447800.57572555216,27,one,NA,3
6634661E,N_24,26.62515136719439,186087.0522342561,447823.6453425012,186094.6094923445,447798.1152321311,27,one,NA,3
34075261,N_24,55.50905112850242,186087.0522342561,447823.6453425012,186031.96201673537,447830.45141998417,37,two,657,3
524B0778,N_24,49.00775534525972,186087.0522342561,447823.6453425012,186038.2457519502,447819.20829743665,43,two,845,3
664B1E61,N_24,18.501073743613293,186087.0522342561,447823.6453425012,186071.5032954841,447833.6713203952,40,two,713,3
344C4B4B,N_3,11.844334045016584,186109.5725551798,447747.87607442104,186117.5876396235,447739.15560021775,27,one,NA,4
52344B66,N_3,19.206271334570022,186109.5725551798,447747.87607442104,186126.31810834288,447738.4703682891,25,one,NA,4
6634661E,N_3,37.0069946998052,186109.5725551798,447747.87607442104,186092.19098336037,447715.2050074382,27,one,NA,4
34075261,N_3,20.90353823607902,186109.5725551798,447747.87607442104,186090.1550481043,447740.1353813152,45,two,853,4
524B0778,N_3,27.16789659974521,186109.5725551798,447747.87607442104,186082.47523665935,447749.8330963058,46,two,975,4
664B1E61,N_3,41.3671362699835,186109.5725551798,447747.87607442104,186069.8936811799,447759.57337843865,43,two,730,4
344C4B4B,N_4,16.194501835184262,186108.75173036713,447722.8932628422,186108.21994114143,447706.7074947137,27,one,NA,4
52344B66,N_4,11.623118000385968,186108.75173036713,447722.8932628422,186116.52945150057,447714.2559064167,27,one,NA,4
6634661E,N_4,34.34366890480867,186108.75173036713,447722.8932628422,186142.39317456997,447729.8027364684,27,one,NA,4
34075261,N_4,42.01138409894397,186108.75173036713,447722.8932628422,186068.65575135208,447710.3525746341,42,two,772,4
524B0778,N_4,19.4148914209117,186108.75173036713,447722.8932628422,186091.04914790092,447730.8655011046,43,two,774,4
664B1E61,N_4,41.199892511177666,186108.75173036713,447722.8932628422,186069.20914448512,447734.46110813407,39,two,784,4
344C4B4B,N_5,33.75501496772987,186107.9309082981,447697.9104510687,186098.71395991824,447665.43817215215,27,one,NA,2
52344B66,N_5,18.837772564866544,186107.9309082981,447697.9104510687,186124.05333736047,447688.1673018687,26,one,NA,2
6634661E,N_5,26.49318056600588,186107.9309082981,447697.9104510687,186082.65980794403,447689.9568290385,27,one,NA,2
34075261,N_5,51.1034789148814,186107.9309082981,447697.9104510687,186058.1856565561,447709.6141037606,41,two,640,2
524B0778,N_5,36.745199591867795,186107.9309082981,447697.9104510687,186092.2351552039,447731.1347347759,45,two,970,2
664B1E61,N_5,29.643851700157636,186107.9309082981,447697.9104510687,186078.31022850992,447699.08231817256,43,two,598,2
344C4B4B,N_6,8.500801145460274,186107.11008897147,447672.9276390915,186098.99532357452,447675.4602667126,27,one,NA,2
52344B66,N_6,25.001671579340233,186107.11008897147,447672.9276390915,186105.77096007165,447647.9618561967,26,one,NA,2
6634661E,N_6,26.163654998390985,186107.11008897147,447672.9276390915,186098.56542747663,447648.19859538146,27,one,NA,2
34075261,N_6,70.28973343136406,186107.11008897147,447672.9276390915,186055.5993581616,447625.1020054074,41,two,661,2
524B0778,N_6,33.785579972584465,186107.11008897147,447672.9276390915,186086.15066851897,447699.42609392153,46,two,1022,2
664B1E61,N_6,70.00584047041352,186107.11008897147,447672.9276390915,186055.6118146631,447625.5067002224,42,two,768,2
344C4B4B,N_7,23.62599238410354,186106.2892723884,447647.94482690934,186088.8267554002,447663.85859505425,27,one,NA,2
52344B66,N_7,24.890108036687337,186106.2892723884,447647.94482690934,186107.00024173103,447672.8247786913,27,one,NA,2
6634661E,N_7,25.015573382933812,186106.2892723884,447647.94482690934,186081.3387054265,447649.7470810411,27,one,NA,2
34075261,N_7,84.67620439503294,186106.2892723884,447647.94482690934,186063.94001677787,447574.61952336424,39,two,746,2
524B0778,N_7,44.7421488457083,186106.2892723884,447647.94482690934,186062.2775338728,447639.8933204563,45,two,950,2
664B1E61,N_7,83.96471002289401,186106.2892723884,447647.94482690934,186045.1662451141,447590.37705757574,40,two,646,2
344C4B4B,N_8,0.31718221188449386,186105.46845854828,447622.9620145249,186105.19588096815,447622.7998232231,26,one,NA,4
52344B66,N_8,22.812853612125064,186105.46845854828,447622.9620145249,186088.71244513203,447607.48098405777,23,one,NA,4
6634661E,N_8,20.975879857595192,186105.46845854828,447622.9620145249,186095.4766800939,447604.518807127,26,one,NA,4
34075261,N_8,63.305180839533605,186105.46845854828,447622.9620145249,186063.66823913084,447575.419532703,37,two,762,4
524B0778,N_8,29.47165164331625,186105.46845854828,447622.9620145249,186079.98063770137,447608.1650810905,44,two,738,4
664B1E61,N_8,63.98424969976407,186105.46845854828,447622.9620145249,186063.99282837583,447574.2408044471,40,two,600,4
344C4B4B,N_9,30.31923274393718,186104.64764745132,447597.9792019483,186089.3475508296,447624.1548187997,27,one,NA,4
52344B66,N_9,33.56325646544407,186104.64764745132,447597.9792019483,186104.94210835567,447631.5411666903,24,one,NA,4
6634661E,N_9,42.2875282531726,186104.64764745132,447597.9792019483,186146.1770353788,447605.9507127293,26,one,NA,4
34075261,N_9,47.11677354160992,186104.64764745132,447597.9792019483,186064.2043856231,447573.8062227843,37,two,729,4
524B0778,N_9,51.38706209049194,186104.64764745132,447597.9792019483,186059.91112368891,447572.6953416428,43,two,739,4
664B1E61,N_9,43.77879701612968,186104.64764745132,447597.9792019483,186078.1175457022,447563.15483161143,37,two,611,4
33344C34,O_1,19.080108539891103,186086.2314010144,447798.6625287722,186103.42580537428,447806.933139427,27,one,NA,2
34191E2A,O_1,8.42819162258293,186086.2314010144,447798.6625287722,186094.5864992115,447797.55494214175,27,one,NA,2
4C1E4B2A,O_1,30.737377141355005,186086.2314010144,447798.6625287722,186115.38711181184,447788.9295497099,27,one,NA,2
2A4C3361,O_1,45.033807284288194,186086.2314010144,447798.6625287722,186041.2150845816,447799.91754006327,40,two,746,2
332D1907,O_1,206.4047014191836,186086.2314010144,447798.6625287722,186246.97273252264,447669.182317493,29,two,346,2
784C3352,O_1,38.9997804122186,186086.2314010144,447798.6625287722,186048.3845713963,447789.24975234544,45,two,886,2
33344C34,O_10,43.16483995610484,186078.84402527177,447573.81719626376,186094.12456628823,447614.1868442023,25,one,NA,4
34191E2A,O_10,46.7127041198659,186078.84402527177,447573.81719626376,186103.3185286875,447613.6050764378,26,one,NA,4
4C1E4B2A,O_10,40.54259469339999,186078.84402527177,447573.81719626376,186103.547025007,447605.9647278728,26,one,NA,4
2A4C3361,O_10,21.070266419488117,186078.84402527177,447573.81719626376,186063.71961773263,447559.14721250173,38,two,675,4
332D1907,O_10,155.21679591568864,186078.84402527177,447573.81719626376,186233.3613112441,447559.0977509592,21,two,266,4
784C3352,O_10,39.84412570590113,186078.84402527177,447573.81719626376,186039.02076083905,447575.10636777646,41,two,827,4
2A786119,O_11,62.78522470657392,186078.02321945963,447548.8343805363,186097.2140246723,447608.61479067826,41,one,NA,4
4C524C66,O_11,24.996295917191713,186078.02321945963,447548.8343805363,186077.20241639065,447523.8515646041,35,one,NA,4
78073433,O_11,23.151936815184452,186078.02321945963,447548.8343805363,186062.08615721168,447532.0408631799,32,one,NA,4
2A4C3361,O_11,31.78037419047035,186078.02321945963,447548.8343805363,186105.72020336837,447533.25011712586,38,two,781,4
332D1907,O_11,185.04844676790395,186078.02321945963,447548.8343805363,186262.39078382624,447532.97471910424,19,two,271,4
784C3352,O_11,36.88725780741093,186078.02321945963,447548.8343805363,186044.41654386825,447564.0416532781,40,two,808,4
2A786119,O_12,24.9962959170744,186077.20241639068,447523.85156460415,186078.02321945963,447548.8343805362,42,one,NA,4
4C524C66,O_12,40.59581519927083,186077.20241639068,447523.85156460415,186071.0622128576,447563.9803337389,34,one,NA,4
78073433,O_12,26.2129861214032,186077.20241639068,447523.85156460415,186070.1340733629,447549.0935765731,35,one,NA,4
2A4C3361,O_12,26.920331026526306,186077.20241639068,447523.85156460415,186087.53078594385,447548.71175376175,33,two,641,4
332D1907,O_12,193.948663476347,186077.20241639068,447523.85156460415,186270.0177042097,447502.91478243633,19,two,278,4
784C3352,O_12,68.09866857599624,186077.20241639068,447523.85156460415,186039.0417292278,447580.2536090448,43,two,808,4
34191E2A,O_13,43.946460805225485,186071.09876857608,448099.27714520734,186085.66890359248,448057.8162891753,29,one,NA,1
4C1E4B2A,O_13,78.79163561613272,186071.09876857608,448099.27714520734,186093.42513392447,448023.71488443256,22,one,NA,1
33344C34,O_13,58.51933107191057,186071.09876857608,448099.27714520734,186126.72163180672,448081.0944832699,16,one,NA,1
2A4C3361,O_13,18.314994547922048,186071.09876857608,448099.27714520734,186055.1866931715,448090.2082488241,27,two,388,1
332D1907,O_13,439.0850663796642,186071.09876857608,448099.27714520734,186269.51227856005,447707.5785690375,10,two,111,1
784C3352,O_13,44.195414202937336,186071.09876857608,448099.27714520734,186033.1759835855,448076.5813963735,32,two,562,1
33344C34,O_14,29.477031272366347,186070.2779049635,448074.29433093575,186086.57621178345,448049.73296763,21,one,NA,1
34191E2A,O_14,11.94438271016467,186070.2779049635,448074.29433093575,186078.54912954225,448082.91147212614,30,one,NA,1
4C1E4B2A,O_14,52.43556518544614,186070.2779049635,448074.29433093575,186101.39409886335,448032.0892249235,26,one,NA,1
2A4C3361,O_14,35.74712502217783,186070.2779049635,448074.29433093575,186104.62384132785,448064.3840533106,27,two,406,1
332D1907,O_14,45.79595607706946,186070.2779049635,448074.29433093575,186115.93878319857,448077.80912706326,17,two,165,1
784C3352,O_14,60.563986944051685,186070.2779049635,448074.29433093575,186034.3842325393,448025.5127689019,37,two,690,1
33344C34,O_15,36.34983037121532,186069.4570440931,448049.31151644967,186083.9630189599,448015.98154703504,25,one,NA,2
34191E2A,O_15,12.961098174317948,186069.4570440931,448049.31151644967,186078.1945819238,448039.7383509052,29,one,NA,2
4C1E4B2A,O_15,34.082149435214376,186069.4570440931,448049.31151644967,186078.60724379233,448082.1423975769,25,one,NA,2
2A4C3361,O_15,55.245212380906274,186069.4570440931,448049.31151644967,186046.65451285045,448099.6312745963,29,two,499,2
332D1907,O_15,54.267055648297806,186069.4570440931,448049.31151644967,186115.61207017553,448077.85318591853,19,two,233,2
784C3352,O_15,49.85661713893273,186069.4570440931,448049.31151644967,186067.41825095456,447999.4966030695,34,two,676,2
33344C34,O_16,27.07226835301702,186068.63618596632,448024.32870177046,186076.43047883068,448050.2546870463,27,one,NA,2
34191E2A,O_16,9.186585968191418,186068.63618596632,448024.32870177046,186077.7020849733,448025.81289749406,30,one,NA,2
4C1E4B2A,O_16,33.92500713434992,186068.63618596632,448024.32870177046,186077.6921460997,448057.02267208806,29,one,NA,2
2A4C3361,O_16,7.139935716418601,186068.63618596632,448024.32870177046,186073.33639445293,448018.9540648323,31,two,575,2
332D1907,O_16,70.86800194706608,186068.63618596632,448024.32870177046,186114.9163046379,448077.9982864131,21,two,250,2
784C3352,O_16,35.05193147236333,186068.63618596632,448024.32870177046,186043.08123489635,448000.3374038532,38,two,724,2
33344C34,O_17,75.74663909955353,186067.8153305822,447999.3458869056,186105.01955805428,448065.3261778498,26,one,NA,2
34191E2A,O_17,10.931722348555326,186067.8153305822,447999.3458869056,186075.67490988376,447991.7478893596,30,one,NA,2
4C1E4B2A,O_17,26.611482683037806,186067.8153305822,447999.3458869056,186076.91965585912,448024.3515317051,30,one,NA,2
2A4C3361,O_17,67.47547375388947,186067.8153305822,447999.3458869056,186004.0330821589,448021.36325151566,33,two,636,2
332D1907,O_17,84.0239598231553,186067.8153305822,447999.3458869056,186095.5785368159,448078.6505538804,22,two,288,2
784C3352,O_17,74.44224475977445,186067.8153305822,447999.3458869056,185993.43764816213,448002.4455905515,34,two,663,2
2A786119,O_18,6.855075032680194,186066.9944779408,447974.363071828,186072.37204810785,447978.6144001854,35,one,NA,2
4C524C66,O_18,6.6136893602670215,186066.9944779408,447974.363071828,186071.17669775197,447979.4865398337,35,one,NA,2
78073433,O_18,16.046730013223204,186066.9944779408,447974.363071828,186059.4817470507,447988.542508301,34,one,NA,2
2A4C3361,O_18,79.34306308840677,186066.9944779408,447974.363071828,185992.38837295724,448001.36771512195,38,two,680,2
332D1907,O_18,113.96207222489991,186066.9944779408,447974.363071828,186114.43652889808,448077.980665444,24,two,293,2
784C3352,O_18,50.5938953858367,186066.9944779408,447974.363071828,186016.79934208657,447980.7026764598,40,two,756,2
33344C34,O_19,42.72000998925074,186066.17362804257,447949.3802565573,186107.7512317275,447939.5668919307,29,one,NA,2
34191E2A,O_19,34.3276051121019,186066.17362804257,447949.3802565573,186073.8083643384,447915.91243209224,29,one,NA,2
4C1E4B2A,O_19,29.20027126287181,186066.17362804257,447949.3802565573,186082.4438373001,447925.1328622119,27,one,NA,2
2A4C3361,O_19,45.275362676050776,186066.17362804257,447949.3802565573,186035.8850541134,447983.0323108005,36,two,743,2
332D1907,O_19,137.48701141986035,186066.17362804257,447949.3802565573,186114.68018740963,448078.0262514718,28,two,332,2
784C3352,O_19,71.40575107740752,186066.17362804257,447949.3802565573,186019.39270125353,447895.43281754776,40,two,882,2
33344C34,O_2,46.02430590371684,186085.41057051587,447773.6797148488,186104.34865083836,447815.6271325002,27,one,NA,3
34191E2A,O_2,44.16952402634825,186085.41057051587,447773.6797148488,186126.66450739632,447789.4613353162,27,one,NA,3
4C1E4B2A,O_2,33.94520925773491,186085.41057051587,447773.6797148488,186094.48377049505,447806.3898703619,27,one,NA,3
2A4C3361,O_2,42.74445381760106,186085.41057051587,447773.6797148488,186059.20616377497,447739.9096482288,40,two,740,3
332D1907,O_2,173.92934448543633,186085.41057051587,447773.6797148488,186248.3702936763,447712.8887163325,26,two,392,3
784C3352,O_2,29.88232356075499,186085.41057051587,447773.6797148488,186056.15363126204,447779.76122509607,45,two,886,3
33344C34,O_20,11.444251348250289,186065.3527808868,447924.39744109614,186073.63815124123,447916.5029159672,29,one,NA,3
34191E2A,O_20,7.914234504288621,186065.3527808868,447924.39744109614,186073.11624274845,447925.9348960422,28,one,NA,3
4C1E4B2A,O_20,11.694178751245683,186065.3527808868,447924.39744109614,186073.63224109047,447932.65603391826,29,one,NA,3
2A4C3361,O_20,76.36183317663898,186065.3527808868,447924.39744109614,186023.49929214868,447860.5271424703,39,two,666,3
332D1907,O_20,161.2331960224335,186065.3527808868,447924.39744109614,186114.85942240016,448077.8420107155,31,two,355,3
784C3352,O_20,79.06156051167382,186065.3527808868,447924.39744109614,186018.4680787013,447860.73775957385,41,two,887,3
33344C34,O_21,37.8049430556456,186064.5319364744,447899.4146254191,186098.86039435523,447915.2503666067,28,one,NA,3
34191E2A,O_21,30.54043595185472,186064.5319364744,447899.4146254191,186081.36703730017,447924.89594422944,28,one,NA,3
