k,tag,cp,error,x_cal,y_cal,x_est,y_est,node_count
7,34191966,D_18,59.32107432004878,186341.80527410615,447965.3337196534,186397.9276744718,447946.11742355657,15
7,78335578,D_18,65.43355515733863,186341.80527410615,447965.3337196534,186402.94734455747,447942.02712484734,18
7,34191966,D_19,17.525567984200855,186340.98442639218,447940.3509345636,186323.8242093025,447936.7910915048,21
7,07610752,D_19,25.713096188512107,186340.98442639218,447940.3509345636,186335.56386702333,447915.21568338666,22
7,78335578,D_19,35.41380993598169,186340.98442639218,447940.3509345636,186323.69868220185,447909.44234381657,20
7,78335578,D_2,23.90909044974869,186360.22135402987,447764.65060632967,186349.7118026488,447786.1260326561,22
7,07610752,D_2,6.789792460318832,186360.22135402987,447764.65060632967,186354.0832222881,447767.5531259894,25
7,34191966,D_2,48.14822676402565,186360.22135402987,447764.65060632967,186403.05690495865,447742.66499018756,18
7,07610752,D_20,25.555767710171793,186340.1635814228,447915.36814928084,186361.875779482,447928.8469370117,21
7,34191966,D_20,25.095601275694232,186340.1635814228,447915.36814928084,186353.84491656895,447936.4064541557,19
7,78335578,D_20,37.1380532136072,186340.1635814228,447915.36814928084,186369.01247714477,447938.7556718542,21
7,07610752,D_21,25.125393145325734,186339.34273919833,447890.385363798,186340.8869417934,447865.30746876966,23
7,34191966,D_21,43.68453137032364,186339.34273919833,447890.385363798,186344.86604226453,447933.7193158943,17
7,78335578,D_21,67.20907617419628,186339.34273919833,447890.385363798,186376.64133418573,447946.2948865303,18
7,07610752,D_22,21.551320854806026,186338.52189971888,447865.4025781132,186317.16728288107,447862.4974498377,24
7,34191966,D_22,31.548446259251985,186338.52189971888,447865.4025781132,186361.36597943577,447887.16154139873,20
7,78335578,D_22,26.01452923776773,186338.52189971888,447865.4025781132,186348.61629474192,447889.37879384006,21
7,07610752,D_23,21.78544430858201,186337.701062984,447840.4197922279,186338.96409312994,447862.1685930816,19
7,34191966,D_23,21.49731371105163,186337.701062984,447840.4197922279,186358.7556355446,447836.0793462736,16
7,78335578,D_23,10.653919953242868,186337.701062984,447840.4197922279,186336.71636553304,447829.8114756178,23
7,07610752,D_24,80.09126279880932,186336.88022899462,447815.4370061459,186348.27196639782,447736.16003158427,20
7,34191966,D_24,34.58896644934631,186336.88022899462,447815.4370061459,186369.85730420478,447825.87295893504,19
7,78335578,D_24,53.12142441408008,186336.88022899462,447815.4370061459,186317.34411923483,447766.03836094955,20
7,07610752,D_3,92.79101731110163,186359.40052847477,447739.6678223897,186266.89979769482,447732.33381265396,25
7,34191966,D_3,38.98468521963901,186359.40052847477,447739.6678223897,186390.72111992957,447716.45519150485,13
7,78335578,D_3,63.09417593486457,186359.40052847477,447739.6678223897,186401.17680065526,447692.38549884694,17
7,07610752,D_4,12.312053529676428,186358.579705665,447714.685038251,186351.40107609212,447704.6823416359,18
7,78335578,D_4,19.8087595411379,186358.579705665,447714.685038251,186365.21402565247,447696.02029199334,19
7,34191966,D_4,35.8576135347703,186358.579705665,447714.685038251,186394.18724718803,447710.45757623523,14
7,07610752,D_5,36.95380628350217,186357.7588856004,447689.70225392113,186394.15982993942,447696.0705386247,18
7,34191966,D_5,19.42178879270744,186357.7588856004,447689.70225392113,186374.71566121737,447699.1718706285,16
7,78335578,D_5,65.64176670864877,186357.7588856004,447689.70225392113,186393.0435095551,447634.3503176496,14
7,78335578,D_6,34.58949101630928,186356.93806828125,447664.71946937725,186390.58424016292,447672.7424368131,17
7,07610752,D_6,25.013363785593764,186356.93806828125,447664.71946937725,186368.73947698827,447642.66510200023,14
7,34191966,D_6,40.109804347482864,186356.93806828125,447664.71946937725,186324.09010835201,447641.7019123114,13
7,07610752,D_7,78.39860925519051,186356.11725370627,447639.7366846386,186373.46871979855,447563.2823285979,13
7,34191966,D_7,134.85381713745892,186356.11725370627,447639.7366846386,186384.53840171828,447507.9118374275,13
7,78335578,D_7,83.43889572835167,186356.11725370627,447639.7366846386,186397.42337710757,447567.2394192424,14
7,524B0778,E_1,69.30358470588926,186336.05939774952,447790.454219868,186398.2995681691,447820.93614958425,23
7,664B1E61,E_1,45.48175857514138,186336.05939774952,447790.454219868,186379.79839543148,447802.9238006494,18
7,78521E33,E_1,48.6846054164079,186336.05939774952,447790.454219868,186379.74244925624,447768.9604576191,24
7,524B0778,E_11,24.456037968361446,186327.8512362715,447540.6263460111,186344.61723829407,447522.82188114163,15
7,78521E33,E_11,64.9466616849511,186327.8512362715,447540.6263460111,186391.4627295192,447527.52494185674,17
7,664B1E61,E_11,58.41971109800688,186327.8512362715,447540.6263460111,186386.2321078977,447542.7562457599,9
7,524B0778,E_12,26.49312655530431,186327.03043522008,447515.643557522,186307.42133100575,447533.45840488555,16
7,664B1E61,E_12,60.81403688716328,186327.03043522008,447515.643557522,186363.3900310165,447564.391140806,11
7,78521E33,E_12,10.516624046974119,186327.03043522008,447515.643557522,186336.0169612143,447521.1063161566,17
7,664B1E61,E_13,18.90150854372365,186326.20963691408,447490.6607688311,186327.73327933563,447471.82077045,12
7,78521E33,E_13,20.420094697872283,186326.20963691408,447490.6607688311,186319.38030011544,447509.90499982017,17
7,524B0778,E_13,26.23550195707648,186326.20963691408,447490.6607688311,186312.5545124635,447513.062535261,15
7,524B0778,E_14,81.41909586936058,186325.3888413525,447465.6779799357,186309.51576272005,447545.5348177576,16
7,78521E33,E_14,21.688103828769695,186325.3888413525,447465.6779799357,186322.352990587,447487.1525569471,16
7,664B1E61,E_14,32.781879624247146,186325.3888413525,447465.6779799357,186357.97186735048,447462.0726992928,11
7,524B0778,E_15,88.54713756786336,186324.5680485357,447440.6951908304,186308.99574317364,447527.862265332,18
7,78521E33,E_15,63.84883222826788,186324.5680485357,447440.6951908304,186326.96002807422,447504.49920176074,16
7,664B1E61,E_15,55.43710795106985,186324.5680485357,447440.6951908304,186357.85623819949,447485.0254216767,8
7,524B0778,E_16,45.24596580494862,186318.4641922353,448016.1201439249,186278.79950929177,447994.3506618775,27
7,78521E33,E_16,24.192409919069284,186318.4641922353,448016.1201439249,186315.51587429683,447992.1080611534,25
7,664B1E61,E_16,26.277379455994577,186318.4641922353,448016.1201439249,186312.02068443823,447990.6450211903,19
7,78521E33,E_17,10.760759006737997,186317.6433388335,447991.1373564966,186327.99376969194,447988.1941413421,22
7,524B0778,E_17,18.300075295379603,186317.6433388335,447991.1373564966,186335.72745628248,447993.9404711764,23
7,664B1E61,E_17,8.469443356057653,186317.6433388335,447991.1373564966,186325.90693494072,447992.9932794848,17
7,524B0778,E_18,37.49661712841055,186316.82248817538,447966.1545688558,186328.61967572576,448001.74702117336,25
7,78521E33,E_18,25.51719418227385,186316.82248817538,447966.1545688558,186331.99194544464,447986.67321318464,23
7,664B1E61,E_18,21.813150414382818,186316.82248817538,447966.1545688558,186330.10573615282,447983.456847728,15
7,524B0778,E_19,18.89490792932236,186316.00164026287,447941.1717810293,186322.72885463273,447923.5149938788,26
7,78521E33,E_19,11.191730113714618,186316.00164026287,447941.1717810293,186313.0097040858,447930.3873876365,23
7,664B1E61,E_19,22.165602843715945,186316.00164026287,447941.1717810293,186313.21651338413,447963.16171094496,17
7,664B1E61,E_2,29.342276750088917,186335.2385692498,447765.47143338004,186363.89957882167,447771.7575876257,20
7,524B0778,E_2,15.51011619124967,186335.2385692498,447765.47143338004,186332.869117481,447780.7994927021,23
7,78521E33,E_2,51.09899050388331,186335.2385692498,447765.47143338004,186375.83199108733,447796.50820083474,21
7,524B0778,E_20,14.550180013096448,186315.18079509455,447916.18899298995,186329.40663803314,447919.2440103549,27
7,78521E33,E_20,11.379864355010632,186315.18079509455,447916.18899298995,186325.97051350964,447912.5719100131,24
7,664B1E61,E_20,53.33246770490228,186315.18079509455,447916.18899298995,186368.5109517115,447915.69249857345,12
7,524B0778,E_21,21.05618900660647,186314.35995267096,447891.20620477287,186325.50098482094,447909.07350725855,27
7,78521E33,E_21,31.270117457862145,186314.35995267096,447891.20620477287,186326.1655384295,447920.1621780897,29
7,664B1E61,E_21,42.22243344941684,186314.35995267096,447891.20620477287,186338.2136707826,447926.04489043466,19
7,524B0778,E_22,37.27148951581845,186313.53911299256,447866.22341633396,186276.28966433468,447867.5050190071,30
7,78521E33,E_22,30.28538054767924,186313.53911299256,447866.22341633396,186330.7057658374,447891.17357274675,26
7,664B1E61,E_22,45.84118991922148,186313.53911299256,447866.22341633396,186354.92375290344,447885.9395587725,19
7,524B0778,E_23,35.018324363252724,186312.71827605885,447841.2406277053,186285.87467782683,447863.7284972168,28
7,664B1E61,E_23,58.90131415533874,186312.71827605885,447841.2406277053,186335.15874400258,447786.7815586011,20
7,78521E33,E_23,49.16965786531214,186312.71827605885,447841.2406277053,186346.08921023586,447805.1291889809,22
7,524B0778,E_24,18.325828321617657,186311.89744186934,447816.2578388777,186297.97483777587,447828.1740915995,24
7,664B1E61,E_24,7.804281762304931,186311.89744186934,447816.2578388777,186304.98188897662,447812.64094213967,21
7,78521E33,E_24,31.33190251831894,186311.89744186934,447816.2578388777,186342.9272733124,447811.91759971005,21
7,524B0778,E_3,18.493862405715234,186334.41774349537,447740.4886466951,186346.60275857648,447754.400812384,24
7,664B1E61,E_3,17.76099644375262,186334.41774349537,447740.4886466951,186337.9131707831,447757.90229027567,20
7,78521E33,E_3,64.84912844766959,186334.41774349537,447740.4886466951,186358.14170445973,447800.84246295044,25
7,524B0778,E_4,38.577229384093144,186333.59692048532,447715.5058598167,186371.7246571248,447721.3776845503,19
7,664B1E61,E_4,76.1917574959115,186333.59692048532,447715.5058598167,186408.39053473857,447700.97660734964,13
7,78521E33,E_4,42.568565105265854,186333.59692048532,447715.5058598167,186336.97689401862,447673.0716929928,21
7,524B0778,E_5,27.55050325971865,186332.77610021963,447690.5230727358,186343.05921052143,447664.9635760196,20
7,78521E33,E_5,55.119799726068464,186332.77610021963,447690.5230727358,186385.35391674988,447673.97721129697,20
7,664B1E61,E_5,40.55822254892946,186332.77610021963,447690.5230727358,186357.0454226977,447658.0273899028,14
7,524B0778,E_6,19.345663730846695,186331.95528269946,447665.5402854495,186313.7979585594,447658.86448697594,20
7,78521E33,E_6,49.05383475920951,186331.95528269946,447665.5402854495,186379.1055703559,447652.0077661534,18
7,664B1E61,E_6,94.3600376523514,186331.95528269946,447665.5402854495,186349.08139009197,447572.74743469397,13
7,524B0778,E_7,87.28059988819928,186331.13446792436,447640.55749796296,186383.12655381035,447570.45239028835,17
7,78521E33,E_7,26.25135702577833,186331.13446792436,447640.55749796296,186355.7924244279,447631.55089334387,18
7,664B1E61,E_7,95.891098313797,186331.13446792436,447640.55749796296,186357.25907078598,447548.293702999,10
7,78521E33,E_8,49.890806559979566,186330.31365589346,447615.5747102815,186368.32083478128,447583.25525898364,20
7,524B0778,E_8,77.02287422343237,186330.31365589346,447615.5747102815,186389.29523884502,447566.0399141664,17
7,664B1E61,E_8,118.86819485462901,186330.31365589346,447615.5747102815,186308.22155339748,447498.7775067392,7
7,2D2A784C,F_1,77.49736886791064,186311.0766104249,447791.2750498574,186334.0258440136,447865.2964984999,28
7,072D1E2A,F_1,33.69634730046612,186311.0766104249,447791.2750498574,186343.73672076288,447782.9828237326,22
7,6119331E,F_1,38.78079978807599,186311.0766104249,447791.2750498574,186320.97766565744,447828.77064343164,18
7,072D1E2A,F_10,35.22509043834642,186303.68925093676,447566.42993958615,186313.04702046962,447532.47056465433,14
7,2D2A784C,F_10,38.773848326989835,186303.68925093676,447566.42993958615,186342.08227929776,447561.0089906511,20
7,6119331E,F_10,43.18300156271032,186303.68925093676,447566.42993958615,186337.9536362803,447540.1483201346,15
7,2D2A784C,F_11,64.21021584181295,186302.86844693904,447541.447148552,186238.8526899831,447536.45368484344,20
7,072D1E2A,F_11,16.78922500161683,186302.86844693904,447541.447148552,186316.13826119417,447551.73258027795,12
7,6119331E,F_11,3.7011552672050896,186302.86844693904,447541.447148552,186306.47619974543,447542.2733870163,12
7,072D1E2A,F_12,7.351588262372966,186302.04764568596,447516.46435732656,186309.37851802338,447515.91284961865,14
7,2D2A784C,F_12,79.88614644211248,186302.04764568596,447516.46435732656,186235.92894346456,447561.29864788556,20
7,6119331E,F_12,31.671813944826816,186302.04764568596,447516.46435732656,186315.52609568916,447487.8036667545,8
7,2D2A784C,F_13,19.000462893016763,186301.2268471773,447491.48156587995,186303.73946361235,447510.3151621589,19
7,072D1E2A,F_13,34.144422096629654,186301.2268471773,447491.48156587995,186334.18965552578,447482.5768016442,14
7,6119331E,F_13,57.78333270371297,186301.2268471773,447491.48156587995,186358.1871283045,447481.76354590367,11
7,2D2A784C,F_14,42.12364348169148,186300.40605141345,447466.49877424404,186286.94201287796,447506.41269420297,16
7,6119331E,F_14,64.12248939540679,186300.40605141345,447466.49877424404,186364.4854482096,447464.1483375813,12
7,072D1E2A,F_14,52.369459649267064,186300.40605141345,447466.49877424404,186352.0590263737,447475.13187807245,10
7,2A786119,F_15,127.88292314817402,186299.58525839454,447441.5159823996,186221.4725124142,447542.7703203231,17
7,4C524C66,F_15,105.97886369442038,186299.58525839454,447441.5159823996,186265.3753550692,447541.82152593747,12
7,78073433,F_15,93.22124041158986,186299.58525839454,447441.5159823996,186334.40434476355,447527.99043462856,11
7,2D2A784C,F_16,35.289732866978085,186293.481403957,448016.94099882204,186288.89845675172,447981.9501165706,23
7,072D1E2A,F_16,46.64069096021994,186293.481403957,448016.94099882204,186271.08468910048,447976.02961633645,16
7,6119331E,F_16,8.765573363615886,186293.481403957,448016.94099882204,186284.77108627086,448017.9236697738,16
7,2D2A784C,F_17,6.855969765879716,186292.6605503563,447991.95820864156,186286.09425641855,447993.93003656354,28
7,6119331E,F_17,24.53419145495011,186292.6605503563,447991.95820864156,186285.8748472188,448015.53533279354,19
7,072D1E2A,F_17,3.5621830225160798,186292.6605503563,447991.95820864156,186289.1441511293,447991.38892456284,21
7,2D2A784C,F_18,14.10813342187631,186291.8396995001,447966.97541825817,186294.75774320803,447953.17235883034,27
7,6119331E,F_18,20.83247797320459,186291.8396995001,447966.97541825817,186292.52381776588,447987.7966603129,19
7,072D1E2A,F_18,175.0368023909584,186291.8396995001,447966.97541825817,186400.5887413396,447829.820294073,9
7,6119331E,F_19,40.319620944645735,186291.01885138897,447941.9926276905,186298.90538651403,447981.5334217751,21
7,072D1E2A,F_19,27.210785280924316,186291.01885138897,447941.9926276905,186286.1456152498,447968.76347760484,18
7,2D2A784C,F_19,37.41226653949801,186291.01885138897,447941.9926276905,186296.64105087932,447978.9800385287,29
7,072D1E2A,F_2,94.72289030971795,186310.25578172557,447766.29226062074,186389.8456628006,447817.652525214,25
7,2D2A784C,F_2,48.05598201711687,186310.25578172557,447766.29226062074,186317.77033245107,447813.75707848644,28
7,6119331E,F_2,35.625561604800644,186310.25578172557,447766.29226062074,186299.97938954193,447800.4034963554,24
7,2D2A784C,F_20,11.49781544554931,186290.19800602205,447917.00983690284,186286.42363506753,447906.1491792838,28
7,072D1E2A,F_20,21.371881232343974,186290.19800602205,447917.00983690284,186303.60273156487,447933.65527593374,18
7,6119331E,F_20,24.864816230109845,186290.19800602205,447917.00983690284,186294.2276678017,447941.5459513487,21
7,072D1E2A,F_21,39.27601165968049,186289.3771633999,447892.02704594465,186324.98771231965,447908.5949033054,19
7,2D2A784C,F_21,39.99700823860868,186289.3771633999,447892.02704594465,186318.28471254374,447919.669662871,25
7,6119331E,F_21,46.05100517685346,186289.3771633999,447892.02704594465,186319.51801394983,447926.8440562403,22
7,2D2A784C,F_22,17.73960486145138,186288.55632352177,447867.0442547628,186306.29236033367,447866.68847555114,30
